video_id,trending_status,video_duration_minutes,log_prior_trending_count,publish_day,publish_hour,log_video_duration_minutes,title_length,title_sentiment_compound,title_has_emoji,tags_count,title_tag_ratio,log_description_length,desc_links_count,desc_hashtags_count,desc_sentiment,desc_richness
--0zecPP2Kc,Non-Trending,4.583333333333333,2.833213344056216,Tuesday,2,1.7197859696029656,36,0.0,0,9,0.0,5.308267697401205,0.0,2.0,-0.1027,0.009950248756218905
--MFuyOvrdU,Non-Trending,4.4,1.6094379124341003,Tuesday,11,1.6863989535702288,99,0.0,0,23,0.0,7.833203948641057,13.0,5.0,0.1531,0.007137192704203013
--Xznxew7y4,Trending,3.3833333333333333,0.6931471805599453,Sunday,5,1.4778094699556639,94,0.25,0,18,0.0,7.978653729082731,1.0,0.0,0.8689,0.00034281796366129587
--YRoepb98U,Non-Trending,23.233333333333334,2.0794415416798357,Friday,11,3.187729095871364,80,0.7351,0,15,0.0,6.52795791762255,6.0,4.0,0.8779,0.014641288433382138
--ZhPAv_ijE,Non-Trending,34.7,0.6931471805599453,Thursday,9,3.5751506887855933,49,0.4588,1,33,0.0,5.1647859739235145,1.0,2.0,0.0,0.017241379310344827
--nTZ8MdhLY,Trending,2.75,2.1972245773362196,Thursday,10,1.3217558399823195,74,0.0,0,21,0.0,6.652863029353347,0.0,3.0,0.0,0.003875968992248062
--vAYj3M2VM,Non-Trending,2.9,0.6931471805599453,Friday,10,1.3609765531356006,74,0.0,0,27,0.0,7.837948916025283,4.0,3.0,0.0,0.0027624309392265192
-07Ng2y1KCo,Non-Trending,15.3,1.9459101490553132,Saturday,13,2.791165107812717,71,0.0,0,17,0.0,6.289715570908998,0.0,0.0,0.8316,0.0
-0A3_yTQWk4,Non-Trending,0.3,0.0,Thursday,6,0.26236426446749106,43,0.2732,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-0BvpwHPGFA,Non-Trending,0.4166666666666667,2.833213344056216,Friday,15,0.3483066942682158,19,0.0,0,9,0.0,4.59511985013459,0.0,2.0,0.6188,0.02040816326530612
-0UGgU4EfKA,Non-Trending,32.083333333333336,1.9459101490553132,Monday,4,3.4990296308991904,88,-0.3818,1,3,0.0,6.872128101338986,2.0,17.0,0.7269,0.01970954356846473
-0fT8KNh01g,Non-Trending,13.15,1.3862943611198906,Sunday,11,2.649714624089247,96,0.9077,1,26,0.0,6.20050917404269,7.0,3.0,0.3612,0.02032520325203252
-0lBPmQDsKA,Trending,3.6166666666666667,2.3978952727983707,Monday,11,1.529672943965238,98,0.1531,0,13,0.0,6.393590753950631,4.0,3.0,0.7863,0.011725293132328308
-0lVwt0FLpU,Trending,19.266666666666666,0.6931471805599453,Thursday,12,3.008977500304012,74,0.0,0,13,0.0,7.19668657083435,17.0,3.0,0.9442,0.014992503748125937
-119YmjtccU,Trending,43.083333333333336,2.4849066497880004,Monday,12,3.786081782070299,96,0.3034,0,22,0.0,6.705639094860003,5.0,7.0,0.7177,0.014705882352941176
-1HYyltuorE,Non-Trending,0.9166666666666666,2.0794415416798357,Thursday,8,0.6505875661411493,70,-0.4767,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-1ZgiZ68eJM,Trending,0.55,1.3862943611198906,Tuesday,13,0.4382549309311553,99,0.0,0,18,0.0,7.030857476116121,6.0,1.0,0.8217,0.006194690265486726
-1sm2hvTTg8,Trending,37.35,4.77912349311153,Monday,16,3.646754527813265,100,0.0,0,25,0.0,7.6708948313621175,1.0,4.0,0.9931,0.0023320895522388058
-26DfSL3D9U,Trending,4.5,1.3862943611198906,Monday,4,1.7047480922384253,100,0.0,0,14,0.0,6.576469569048224,4.0,4.0,0.6808,0.011157601115760111
-2Q2AuQMyZk,Non-Trending,0.4666666666666667,0.6931471805599453,Monday,14,0.3829922522561058,42,0.5983,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-2RT7gCVeFQ,Non-Trending,0.7833333333333333,0.6931471805599453,Friday,9,0.5784842722398055,100,0.0,0,1,0.0,3.9512437185814275,1.0,0.0,0.0,0.0196078431372549
-2dYjQk4TDI,Non-Trending,0.6833333333333333,1.791759469228055,Thursday,13,0.5207759546191588,84,0.0,0,14,0.0,7.898039690764619,13.0,9.0,0.9681,0.008175399479747306
-2jXKnm0SFk,Non-Trending,0.26666666666666666,1.0986122886681098,Wednesday,20,0.2363887780642304,33,0.0,0,1,0.0,7.761319180947987,1.0,1.0,0.9938,0.0008521516829995739
-2zE5baBmic,Trending,,2.1972245773362196,Sunday,18,,82,0.5859,0,20,0.0,6.894670039433482,4.0,5.0,0.9305,0.009127789046653144
-2zWOPIEg2E,Trending,6.566666666666666,1.0986122886681098,Wednesday,3,2.0237526358192475,78,0.0,0,27,0.06666666666666667,6.771935555839602,10.0,5.0,0.0,0.017201834862385322
-3AWzIHoYvM,Trending,9.183333333333334,0.6931471805599453,Friday,15,2.3207523969494948,60,0.1531,1,6,0.0,6.0844994130751715,0.0,4.0,0.0,0.0091324200913242
-3GMklsJFRc,Non-Trending,15.8,2.833213344056216,Sunday,10,2.8213788864092133,91,0.765,0,32,0.0,7.424761761823209,22.0,0.0,0.9538,0.013126491646778043
-3L-h9vZJRY,Trending,19.716666666666665,1.9459101490553132,Monday,7,3.03093852928861,36,0.0,0,30,0.0,5.872117789475416,4.0,0.0,0.9399,0.011299435028248588
-3ZFSSJdiEQ,Trending,4.066666666666666,2.70805020110221,Friday,11,1.622683139184121,51,0.0,0,27,0.2857142857142857,6.495265555937008,2.0,3.0,0.7615,0.007564296520423601
-3zMYCbpARw,Non-Trending,11.966666666666667,2.302585092994046,Wednesday,8,2.562381961956291,60,-0.4451,0,1,0.0,6.553933404025811,9.0,1.0,-0.184,0.014265335235378032
-4Hnd_u2fKI,Non-Trending,54.9,1.0986122886681098,Sunday,23,4.023564380161053,77,0.0,0,8,0.0,7.002155954403621,3.0,0.0,0.0,0.00273224043715847
-4JAWEULnl0,Trending,35.68333333333333,5.720311776607412,Tuesday,16,3.602322519304361,99,0.5859,0,28,0.0,7.801800401908973,1.0,4.0,0.9978,0.0020458265139116204
-4bAEpBv2dM,Non-Trending,31.283333333333335,2.70805020110221,Sunday,8,3.474551101184895,62,0.0,0,17,0.0,6.947937068614969,3.0,4.0,0.8774,0.006730769230769231
-5LCeizbZBw,Non-Trending,0.9166666666666666,0.6931471805599453,Friday,7,0.6505875661411493,88,0.0,0,7,0.0,3.6109179126442243,0.0,0.0,0.0,0.0
-5R2jc4ZFTk,Trending,0.85,3.7612001156935624,Friday,16,0.6151856390902335,86,-0.25,0,19,0.08333333333333333,6.3578422665081,1.0,6.0,0.6726,0.012152777777777778
-5ZVgd8-wNk,Trending,24.316666666666666,1.0986122886681098,Monday,15,3.2314629403736723,40,0.34,0,6,0.16666666666666666,6.4967749901858625,8.0,3.0,0.1779,0.01661631419939577
-5cdzSsL7C0,Non-Trending,3.5833333333333335,2.302585092994046,Friday,11,1.5224265354444706,81,0.0,0,26,0.0,7.575584651557793,6.0,4.0,0.8074,0.00513083632632119
-5esLFT-3-w,Trending,0.5,5.755742213586912,Wednesday,17,0.4054651081081644,68,0.0,0,0,0.0,7.456454555176209,11.0,21.0,0.6014,0.018497109826589597
-6K8LDm7ocE,Non-Trending,10.4,0.6931471805599453,Sunday,11,2.4336133554004498,27,0.762,0,13,0.0,7.307202314764738,25.0,0.0,0.7622,0.016778523489932886
-6M0eiubAKI,Non-Trending,22.35,2.1972245773362196,Tuesday,11,3.150596984114906,66,-0.3612,1,27,0.0,8.066207568006265,18.0,14.0,0.9988,0.010050251256281407
-6MJYlQJVLI,Trending,22.6,1.791759469228055,Saturday,6,3.1612467120315646,86,0.3612,0,6,0.0,6.8001700683022,12.0,0.0,0.7418,0.013377926421404682
-6YVryXnZVc,Non-Trending,3.183333333333333,0.6931471805599453,Sunday,16,1.431108376909683,100,0.3664,0,26,0.0,7.02108396428914,5.0,4.0,0.8908,0.00804289544235925
-6_AHteywXA,Non-Trending,0.9333333333333333,1.791759469228055,Sunday,8,0.659245628884264,76,0.0,0,20,0.0,5.472270673671475,4.0,0.0,0.4215,0.016877637130801686
-6dleqTJs0o,Trending,2.216666666666667,0.6931471805599453,Tuesday,5,1.168345626682785,92,0.3182,0,12,0.0,5.676753802268282,1.0,2.0,0.0,0.010309278350515464
-6uKK_CvPmg,Non-Trending,1.0666666666666667,5.293304824724492,Sunday,12,0.7259370033829362,15,0.0,1,17,0.0,4.430816798843313,0.0,6.0,0.4215,0.07228915662650602
-6xciXaPutA,Non-Trending,24.683333333333334,2.70805020110221,Saturday,12,3.245842273098015,52,-0.2808,1,32,0.0,7.404887575616125,10.0,10.0,0.9886,0.012172854534388313
-6xlVOpkc0o,Non-Trending,0.5166666666666667,1.791759469228055,Sunday,5,0.4165149442947494,92,0.0,0,25,0.0,7.8713112033234065,8.0,20.0,0.9656,0.010687022900763359
-786kALIuQU,Trending,1.4333333333333333,1.0986122886681098,Saturday,0,0.8892620594862357,90,0.0,0,0,0.0,5.84354441703136,0.0,0.0,0.6369,0.0
-7U7rKTw3P8,Trending,19.016666666666666,4.0943445622221,Wednesday,16,2.9965652598578827,31,0.0,1,17,0.0,5.575949103146316,4.0,3.0,0.6478,0.026615969581749048
-7W22fK2sGo,Trending,0.75,4.007333185232471,Wednesday,15,0.5596157879354227,76,0.0,0,24,0.09090909090909091,7.20934025660291,2.0,7.0,0.9824,0.006661732050333087
-7dYlFLPJgk,Trending,2.783333333333333,4.709530201312334,Thursday,16,1.3306054552593019,52,0.0,0,30,0.16666666666666666,5.855071922202427,0.0,6.0,0.2462,0.017241379310344827
-8IcXExpdSc,Trending,59.43333333333333,1.791759469228055,Sunday,12,4.101540829092696,70,-0.3612,1,36,0.0,6.745236349484363,10.0,0.0,0.7777,0.011778563015312132
-8XKm8AeC-Y,Trending,10.166666666666666,4.465908118654584,Friday,9,2.412933150162911,72,0.636,0,53,0.5,7.21890970761906,7.0,19.0,0.9445,0.01906158357771261
-8dAB9fKMFk,Trending,1.8833333333333333,2.4849066497880004,Sunday,5,1.0589470322756782,60,0.5859,0,9,0.1111111111111111,6.906754778648554,1.0,10.0,0.981,0.011022044088176353
-8q7WT4LRHI,Trending,18.883333333333333,0.6931471805599453,Saturday,12,2.9898818598758155,87,0.3818,0,10,0.2,5.771441123130016,4.0,3.0,0.3818,0.021875
-93_mgn4a5Q,Non-Trending,0.9333333333333333,2.0794415416798357,Saturday,14,0.659245628884264,62,0.0,0,12,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-9525mGxz_A,Trending,1.4,3.1780538303479458,Friday,12,0.8754687373538999,86,-0.25,0,23,0.2222222222222222,7.113142108707088,6.0,1.0,0.1531,0.0057049714751426246
-9JWtaDXeSw,Trending,24.033333333333335,3.6888794541139363,Friday,4,3.2202082701019794,60,0.0,0,9,0.3333333333333333,7.351799869057777,16.0,0.0,0.9708,0.010269576379974325
-9ZvnSf_QJQ,Trending,39.75,4.189654742026425,Monday,15,3.7074558396868715,100,0.7783,0,19,0.0,7.277938572945661,4.0,6.0,0.9863,0.006910850034554251
-9b_qpEmolo,Trending,20.516666666666666,1.0986122886681098,Monday,16,3.0688278286245416,23,0.0,0,8,1.0,5.41610040220442,0.0,0.0,0.0,0.0
-9gLxCAh-tA,Non-Trending,0.8,1.0986122886681098,Tuesday,11,0.5877866649021191,84,0.4404,0,17,0.0,3.258096538021482,0.0,0.0,0.0,0.0
-9ivQEp5TYA,Non-Trending,0.95,1.3862943611198906,Friday,6,0.6678293725756554,96,0.0,0,17,0.0,2.0794415416798357,0.0,1.0,0.0,0.14285714285714285
-9xzH2YG2vc,Non-Trending,0.26666666666666666,0.6931471805599453,Monday,16,0.2363887780642304,62,0.0,0,6,0.0,7.305860032684009,4.0,1.0,0.7814,0.003360215053763441
-AQWkqbaLE0,Trending,41.666666666666664,0.6931471805599453,Sunday,23,3.7534179752515073,94,0.4019,0,4,0.0,6.842683282238422,2.0,6.0,0.4019,0.008547008547008548
-AVe7yHPtgk,Trending,8.166666666666666,2.0794415416798357,Saturday,12,2.2155737160044158,97,0.6124,0,17,0.0,7.0431599159883405,9.0,0.0,0.9826,0.007867132867132868
-AZ2mAAzZgE,Non-Trending,0.3333333333333333,2.3978952727983707,Tuesday,7,0.2876820724517809,79,0.0,0,12,0.0,5.916202062607435,4.0,3.0,0.3612,0.01891891891891892
-AmjlRjMKsY,Non-Trending,75.23333333333333,0.6931471805599453,Tuesday,14,4.333798812360626,29,0.0,0,2,0.0,6.131226489483141,7.0,3.0,0.5106,0.02178649237472767
-Aod3YCLKDs,Trending,8.1,0.0,Friday,12,2.2082744135228043,18,0.4588,1,1,0.0,3.2188758248682006,0.0,0.0,0.0,0.0
-Au3NqRLSfI,Non-Trending,8.833333333333334,1.791759469228055,Sunday,14,2.2857779746776643,100,-0.1531,0,13,0.0,6.169610732491456,0.0,4.0,0.9612,0.008385744234800839
-BD-Y4uIrWc,Non-Trending,19.466666666666665,2.6390573296152584,Thursday,12,3.018797546484987,94,0.0,0,24,0.0,7.561121589530238,8.0,3.0,-0.9572,0.005726184279021343
-BEJfFLbWbw,Non-Trending,0.8666666666666667,2.1972245773362196,Sunday,12,0.6241543090729939,70,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-BOCYhNKX90,Trending,0.8,2.70805020110221,Monday,15,0.5877866649021191,45,0.0,1,18,0.14285714285714285,6.674561391814426,8.0,3.0,-0.4939,0.01390644753476612
-BS8a3hqQQk,Non-Trending,20.35,2.833213344056216,Sunday,7,3.0610517396746335,39,0.0,0,29,0.0,5.556828061699537,2.0,0.0,0.9399,0.007751937984496124
-BXItmWzWNE,Trending,3.1,1.3862943611198906,Thursday,15,1.410986973710262,17,0.0,0,13,0.0,5.19295685089021,0.0,0.0,0.4588,0.0
-BgzFAl1bi0,Trending,3.8833333333333333,1.9459101490553132,Monday,14,1.5858280467949666,100,0.0,0,28,0.16666666666666666,8.17188200612782,6.0,6.0,0.8439,0.003390788358293303
-Bj-j8fyuZU,Non-Trending,0.6,0.6931471805599453,Saturday,14,0.4700036292457355,55,0.6198,0,1,0.0,6.09807428216624,0.0,3.0,0.9782,0.006756756756756757
-Bl07c1ftdU,Trending,1.7833333333333334,2.6390573296152584,Thursday,16,1.0236492501946544,60,-0.25,0,24,0.0,7.597396320212795,1.0,3.0,0.9926,0.002008032128514056
-C9ebq0c_CM,Non-Trending,23.033333333333335,1.9459101490553132,Tuesday,12,3.179441755622794,100,0.0,0,24,0.0,8.407601514786142,4.0,10.0,0.9613,0.003125
-CKvKtjuk7Y,Non-Trending,0.7833333333333333,3.6635616461296463,Sunday,5,0.5784842722398055,100,0.6908,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-COI1vWv_c8,Non-Trending,0.4666666666666667,0.6931471805599453,Sunday,8,0.3829922522561058,16,0.0,0,1,0.0,7.060476365999801,9.0,8.0,0.9845,0.014604810996563574
-CnLhGzVimg,Trending,17.033333333333335,2.1972245773362196,Sunday,8,2.892221897184326,30,0.0,0,16,0.0,6.380122536899765,7.0,2.0,0.6808,0.015280135823429542
-CyCmLy5KKQ,Non-Trending,0.9833333333333333,2.0794415416798357,Thursday,13,0.6847789308894286,78,0.0,1,17,0.0,7.236339342754344,10.0,3.0,0.9286,0.009365994236311239
-D2On0Cy7Us,Non-Trending,0.31666666666666665,1.3862943611198906,Sunday,16,0.2751032902449208,41,0.7096,1,19,0.0,5.0689042022202315,1.0,11.0,0.0,0.0759493670886076
-Dcn9NmHqIg,Non-Trending,0.7666666666666667,2.1972245773362196,Saturday,12,0.5690945318899665,68,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-DkUPoe0HCw,Trending,2.85,2.0794415416798357,Thursday,12,1.3480731482996928,100,0.0,0,26,0.07142857142857142,7.830822995135316,8.0,7.0,0.9491,0.005961844197138315
-DrjL1XB6lM,Trending,34.016666666666666,2.1972245773362196,Saturday,7,3.5558241386228997,59,0.0,0,20,0.16666666666666666,5.6131281063880705,3.0,0.0,0.3182,0.01098901098901099
-DwTNB5dS4M,Trending,36.5,1.3862943611198906,Sunday,5,3.624340932976365,72,0.34,0,17,0.09090909090909091,7.562681246721884,16.0,4.0,0.99,0.010395010395010396
-DwegV3SRpg,Non-Trending,1.0166666666666666,2.4849066497880004,Monday,4,0.7014459833746404,69,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-E2mRSZvJlM,Trending,3.933333333333333,1.9459101490553132,Friday,5,1.5960148921019597,98,0.0,0,23,0.0,8.329658067569396,2.0,11.0,0.8834,0.003137065637065637
-EBNlNFhVJU,Non-Trending,42.18333333333333,1.0986122886681098,Saturday,0,3.765454618340009,100,0.296,0,26,0.0,6.9957661563048505,14.0,11.0,0.7334,0.022914757103574702
-EKB6TMEhp8,Non-Trending,18.05,0.6931471805599453,Saturday,16,2.94706710157271,85,0.0,0,12,0.0,7.003065458786462,4.0,6.0,0.874,0.009099181073703366
-Ef11frPYuo,Trending,20.316666666666666,3.1354942159291497,Tuesday,17,3.059489239356742,42,-0.296,0,16,0.0,5.87493073085203,4.0,3.0,0.7717,0.01971830985915493
-FDefJjS2Gc,Trending,19.783333333333335,1.3862943611198906,Wednesday,9,3.0341513834579357,82,0.1027,0,17,0.0,7.438383530044307,25.0,4.0,0.9851,0.017068864037669218
-FR3V-G0W1Y,Trending,10.25,2.3978952727983707,Sunday,5,2.4203681286504293,49,-0.5719,1,7,0.16666666666666666,5.648974238161206,4.0,0.0,0.6553,0.014134275618374558
-FYJeL4IeRU,Non-Trending,2.85,2.302585092994046,Friday,11,1.3480731482996928,83,0.0,0,21,0.0,7.29641326877392,3.0,0.0,0.8268,0.0020352781546811396
-FdXNbw701g,Non-Trending,1.55,1.0986122886681098,Friday,12,0.9360933591703348,82,0.0,0,20,0.0,5.84354441703136,2.0,3.0,0.3612,0.014534883720930232
-FwjHvV7jy4,Trending,20.783333333333335,2.833213344056216,Sunday,7,3.0811451514021213,41,0.296,0,30,0.16666666666666666,5.840641657373398,4.0,0.0,0.9399,0.011661807580174927
-FyR3FfjS6s,Trending,1.1333333333333333,0.6931471805599453,Wednesday,14,0.7576857016975165,17,0.0,0,7,0.0,5.407171771460119,0.0,0.0,0.6824,0.0
-G-XZjkBuJU,Non-Trending,2.25,0.6931471805599453,Monday,13,1.1786549963416462,88,-0.25,0,25,0.0,7.518064181233078,7.0,9.0,0.6705,0.008695652173913044
-GEoRjFH_QA,Trending,,2.995732273553991,Thursday,14,,96,0.0,0,0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-H2w1M1deWU,Non-Trending,1.0,2.0794415416798357,Monday,15,0.6931471805599453,23,0.6289,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-H95xozP86E,Non-Trending,0.9666666666666667,2.9444389791664403,Friday,1,0.6763400622435641,88,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-H9lGAGX4TQ,Non-Trending,3.5833333333333335,2.6390573296152584,Friday,6,1.5224265354444706,14,0.0,0,2,0.0,5.5134287461649825,0.0,11.0,0.0,0.044534412955465584
-HAofUqiu_0,Trending,5.9,2.1972245773362196,Friday,11,1.9315214116032138,76,0.0,0,7,0.1,5.25227342804663,3.0,0.0,0.0,0.015789473684210527
-HOzYzIKVzo,Non-Trending,0.7,1.0986122886681098,Sunday,1,0.5306282510621704,43,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-HQgohfWq5k,Trending,19.966666666666665,2.70805020110221,Tuesday,13,3.042933875038285,99,0.0,0,24,0.0,7.431299675155903,2.0,3.0,0.8385,0.002963841138114997
-HVSdkFZX8k,Non-Trending,0.7666666666666667,0.6931471805599453,Sunday,4,0.5690945318899665,87,0.0,0,16,0.0,6.336825731146441,9.0,2.0,0.5837,0.01950354609929078
-HZgaUvgBTA,Trending,,2.302585092994046,Friday,3,,93,0.0,0,5,0.0,6.126869184114185,0.0,3.0,0.3612,0.006564551422319475
-HZoNk4TRd0,Non-Trending,30.016666666666666,3.044522437723423,Sunday,3,3.43452469442015,61,0.4404,0,6,0.0,5.552959584921617,4.0,0.0,0.296,0.01556420233463035
-H_OmUs0Gxs,Non-Trending,0.26666666666666666,1.9459101490553132,Sunday,11,0.2363887780642304,92,0.0,1,1,0.0,6.284134161070802,0.0,10.0,0.0,0.018691588785046728
-HiIVL0EOS4,Trending,38.75,2.5649493574615367,Thursday,16,3.6826098411003407,97,0.5859,0,26,0.0,7.668561108015897,1.0,4.0,0.9949,0.0023375409069658717
-HuENrV8-6M,Non-Trending,0.85,0.6931471805599453,Tuesday,12,0.6151856390902335,96,0.0,0,16,0.0,6.999422467507961,8.0,6.0,0.8762,0.012785388127853882
-I0F_7pKsVo,Trending,0.9166666666666666,3.7376696182833684,Tuesday,13,0.6505875661411493,62,0.0,0,25,0.0,5.726847747587197,0.0,1.0,0.0,0.0032679738562091504
-I1apluqlec,Non-Trending,7.333333333333333,1.791759469228055,Sunday,17,2.120263536200091,98,0.0,0,16,0.0,7.449498005382849,7.0,3.0,-0.7424,0.005820721769499418
-I8ID686RQ0,Trending,22.2,5.017279836814924,Saturday,16,3.1441522786722644,35,0.0,0,17,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-ILWyGu_Ujg,Trending,10.833333333333334,4.189654742026425,Monday,15,2.4709204078132605,61,-0.3164,0,26,0.18181818181818182,7.259819610363186,2.0,5.0,0.9685,0.0049261083743842365
-IYYj5PigkU,Non-Trending,2.933333333333333,1.0986122886681098,Saturday,12,1.3694872428035094,99,0.0,0,25,0.0,7.013915474810528,0.0,23.0,0.8271,0.020702070207020702
-IvHG58526U,Trending,7.1,2.4849066497880004,Monday,4,2.0918640616783932,99,-0.4767,0,17,0.0,6.834108738813838,2.0,2.0,-0.383,0.004310344827586207
-Iw5JK3-j58,Trending,3.033333333333333,5.5254529391317835,Saturday,14,1.3945931639345857,69,0.6705,1,0,0.0,5.659482215759621,1.0,8.0,0.0,0.03146853146853147
-Iy2xjySesU,Non-Trending,2.816666666666667,0.0,Friday,7,1.339377441332139,43,0.0,0,13,0.0,4.406719247264253,0.0,0.0,0.9412,0.0
-IzmmvnpDko,Trending,20.55,4.844187086458591,Tuesday,16,3.070375816549757,31,0.0,1,17,0.0,5.575949103146316,4.0,3.0,0.6478,0.026615969581749048
-J3CbVtYClw,Trending,13.066666666666666,0.6931471805599453,Tuesday,7,2.6438079323738566,46,0.6289,0,9,0.2857142857142857,4.9344739331306915,0.0,4.0,0.0,0.028985507246376812
-J8i15XrgUs,Trending,10.533333333333333,5.60947179518496,Wednesday,15,2.445241393395569,69,-0.3164,0,23,0.0,7.566311014772463,2.0,10.0,0.9622,0.006214396685655101
-JFFtYCA8EA,Trending,17.233333333333334,3.044522437723423,Thursday,7,2.9032514207598257,25,-0.1027,0,7,0.0,6.202535517187923,2.0,0.0,0.946,0.004056795131845842
-JWUvkKcuQ8,Trending,21.816666666666666,1.3862943611198906,Tuesday,6,3.1274912630663483,66,0.0,0,23,0.0,8.076515327552329,2.0,3.0,0.9503,0.001554243083618278
-JjwG9lCIUY,Non-Trending,11.416666666666666,0.6931471805599453,Thursday,12,2.519039656157459,93,0.0,1,23,0.0,7.07326971745971,4.0,0.0,0.8877,0.0033927056827820186
-JkWALLHYNI,Trending,10.7,1.3862943611198906,Tuesday,13,2.4595888418037104,38,-0.4404,0,7,0.2,5.288267030694535,1.0,0.0,0.0,0.005076142131979695
-JkkE1wfuss,Non-Trending,8.133333333333333,2.302585092994046,Saturday,12,2.211930724725915,58,0.0,0,24,0.0,6.738152494595957,5.0,6.0,-0.6114,0.013048635824436536
-JmMQnLE_l4,Non-Trending,2.9166666666666665,0.6931471805599453,Wednesday,10,1.3652409519220583,47,0.0,0,13,0.0,7.513163545234075,6.0,2.0,-0.6124,0.004369197160021846
-Job_MNxO-g,Trending,10.6,4.110873864173311,Friday,15,2.451005098112319,68,-0.3164,0,23,0.0,7.705262474866325,3.0,3.0,-0.968,0.0027039206849932404
-Jros0sg3CM,Non-Trending,30.3,0.6931471805599453,Thursday,17,3.4436180975461075,74,0.3612,0,26,0.0,7.465082736399547,13.0,3.0,0.9262,0.009169054441260744
-JzifDuX_lw,Non-Trending,68.06666666666666,2.0794415416798357,Sunday,15,4.2350722217172185,43,0.0,0,1,0.0,3.4339872044851463,0.0,0.0,0.5719,0.0
-KC5VaXMfrc,Non-Trending,0.55,0.6931471805599453,Friday,12,0.4382549309311553,74,0.8271,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-KKDo5fALCU,Non-Trending,0.5,1.0986122886681098,Saturday,12,0.4054651081081644,55,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-KWa4mPegjQ,Non-Trending,11.8,1.0986122886681098,Saturday,0,2.5494451709255714,26,0.0,0,56,0.0,6.220590170099739,0.0,18.0,0.0,0.035856573705179286
-L-sAGQs3mU,Trending,20.033333333333335,2.3978952727983707,Sunday,11,3.0461084808790577,69,0.4019,0,16,0.0,7.347943823148687,11.0,2.0,0.981,0.008376288659793814
-L1--6qczvc,Non-Trending,2.6666666666666665,3.1354942159291497,Wednesday,4,1.2992829841302609,82,0.0,0,28,0.0,7.1808311990445555,5.0,6.0,0.9699,0.008377760853008377
-L32NE-9ezQ,Trending,11.1,4.143134726391533,Friday,12,2.4932054526026954,56,0.6696,0,53,0.4166666666666667,7.15305163493748,7.0,15.0,0.9496,0.017227877838684416
-LH81OiduII,Non-Trending,1.0166666666666666,0.6931471805599453,Wednesday,21,0.7014459833746404,27,0.0,0,1,0.0,6.499787040655854,15.0,0.0,-0.25,0.022590361445783132
-LKW_D-Nkq4,Trending,9.983333333333333,1.791759469228055,Thursday,6,2.3963789722804063,89,-0.8668,1,0,0.0,8.50086053679534,2.0,175.0,0.9171,0.0359902399349329
-LNOUupkroc,Trending,10.016666666666667,4.219507705176107,Wednesday,14,2.399409277629586,82,0.0,0,55,0.4,7.177782416195197,7.0,14.0,0.8093,0.016042780748663103
-LWu7QaaMtY,Non-Trending,5.25,0.6931471805599453,Saturday,5,1.8325814637483102,55,0.0,0,1,0.0,4.553876891600541,0.0,3.0,0.0,0.031914893617021274
-LfglMhQxf8,Non-Trending,0.8,1.6094379124341003,Thursday,12,0.5877866649021191,94,0.0,0,43,0.0,6.320768294250582,4.0,17.0,0.4939,0.03783783783783784
-LmKsI0JFqs,Non-Trending,3.35,3.2188758248682006,Sunday,8,1.4701758451005928,82,-0.34,0,15,0.0,6.466144724237619,2.0,3.0,0.8176,0.00778816199376947
-Lui92aUy0w,Trending,0.6,6.295266001439646,Wednesday,6,0.4700036292457355,52,0.0,0,16,0.16666666666666666,5.659482215759621,1.0,8.0,0.0,0.03146853146853147
-LxTYNacmsg,Trending,10.85,5.420534999272286,Wednesday,7,2.47232786758114,87,0.0,0,47,0.42857142857142855,7.358193752733032,7.0,21.0,0.5231,0.017857142857142856
-MTc3JH39ek,Non-Trending,0.9,0.6931471805599453,Monday,16,0.6418538861723948,84,0.0931,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
-MVljmWOmnI,Trending,,2.3978952727983707,Friday,18,,82,0.0,0,24,0.0,7.10085190894405,4.0,6.0,0.8398,0.00825082508250825
-MswQmEbcJI,Non-Trending,16.266666666666666,1.3862943611198906,Tuesday,4,2.8487778605973277,90,0.0,0,10,0.0,3.713572066704308,0.0,3.0,0.0,0.075
-MxZ1vdCmis,Non-Trending,23.016666666666666,1.6094379124341003,Monday,13,3.1787480337774214,100,0.0,0,1,0.0,7.318539548567902,6.0,2.0,0.7896,0.0053085600530856005
